,Unnamed: 0,Unnamed: 0.1,ft_uname,ft_rname,ft_commit_date,author_association,merged_status,pull_title,pull_msg,pullauthordate,pullid,ft_total_changes,ft_addns,ft_delns,commitauthordate,commitid,pullcommitsha,pullcommitmsg,repodesc,repolang
174,5899,5899,EnTeQuAk,django-csp,2017-08-22T05:09:20Z,CONTRIBUTOR,True,Drop old django 1.6 and 1.7,This also adds changelog entries for 3.3 and upcoming 3.4 releases,2017-08-22T05:09:50Z,https://api.github.com/repos/mozilla/django-csp/pulls/90,13.0,13.0,0.0,2017-08-22T05:09:20Z,43800bd27d3a3e9679883efdc26b020e62554b32,43800bd27d3a3e9679883efdc26b020e62554b32,Add changelog entries for 3.3 and future 3.4,Content Security Policy for Django.,Python
175,5900,5900,EnTeQuAk,django-csp,2017-08-22T05:12:01Z,CONTRIBUTOR,True,Drop old django 1.6 and 1.7,This also adds changelog entries for 3.3 and upcoming 3.4 releases,2017-08-22T05:09:50Z,https://api.github.com/repos/mozilla/django-csp/pulls/90,0.0,0.0,0.0,2017-08-22T05:12:01Z,09a00a8bce6de654b2958ab4556a516e552685ec,09a00a8bce6de654b2958ab4556a516e552685ec,Remove unused requirements.txt,Content Security Policy for Django.,Python
176,5237,5237,EricEdens,fennec-search,2014-06-27T21:14:43Z,CONTRIBUTOR,True,Add licenses,"Addresses https://bugzilla.mozilla.org/show_bug.cgi?id=1031534, License fragment headers throughout
",2014-06-27T21:22:43Z,https://api.github.com/repos/mozilla/fennec-search/pulls/12,186.0,173.0,13.0,2014-06-27T21:14:43Z,939a7f2343d45596bc935d75264c63cb0cb5135b,939a7f2343d45596bc935d75264c63cb0cb5135b,Add licenses,Stand-alone version of the search activity that is built with Firefox for Android.,Java
177,5238,5238,EricEdens,fennec-search,2014-06-27T21:20:53Z,CONTRIBUTOR,True,Add licenses,"Addresses https://bugzilla.mozilla.org/show_bug.cgi?id=1031534, License fragment headers throughout
",2014-06-27T21:22:43Z,https://api.github.com/repos/mozilla/fennec-search/pulls/12,6.0,6.0,0.0,2014-06-27T21:20:53Z,ab82b77e89423e4be842343c0533b9b62df1183b,ab82b77e89423e4be842343c0533b9b62df1183b,Add license to build.gradle,Stand-alone version of the search activity that is built with Firefox for Android.,Java
178,5239,5239,EricEdens,fennec-search,2014-06-27T21:40:06Z,CONTRIBUTOR,True,Add licenses,"Addresses https://bugzilla.mozilla.org/show_bug.cgi?id=1031534, License fragment headers throughout
",2014-06-27T21:22:43Z,https://api.github.com/repos/mozilla/fennec-search/pulls/12,158.0,50.0,108.0,2014-06-27T21:40:06Z,f3b65f432cbe283756640d3452ddc1800b674417,f3b65f432cbe283756640d3452ddc1800b674417,Standardize comment style for legal headers,Stand-alone version of the search activity that is built with Firefox for Android.,Java
179,5240,5240,EricEdens,fennec-search,2014-06-27T21:43:09Z,CONTRIBUTOR,True,Add licenses,"Addresses https://bugzilla.mozilla.org/show_bug.cgi?id=1031534, License fragment headers throughout
",2014-06-27T21:22:43Z,https://api.github.com/repos/mozilla/fennec-search/pulls/12,34.0,6.0,28.0,2014-06-27T21:43:09Z,4be884fccb817d543aaf68d996ee9f910945eda4,4be884fccb817d543aaf68d996ee9f910945eda4,Add addl licenses,Stand-alone version of the search activity that is built with Firefox for Android.,Java
180,5241,5241,EricEdens,fennec-search,2014-06-27T21:45:02Z,CONTRIBUTOR,True,Add licenses,"Addresses https://bugzilla.mozilla.org/show_bug.cgi?id=1031534, License fragment headers throughout
",2014-06-27T21:22:43Z,https://api.github.com/repos/mozilla/fennec-search/pulls/12,8.0,3.0,5.0,2014-06-27T21:45:02Z,b42a5971ebe84dacd21fc3375a751e50595632b3,b42a5971ebe84dacd21fc3375a751e50595632b3,Add addl licenses,Stand-alone version of the search activity that is built with Firefox for Android.,Java
181,5242,5242,EricEdens,fennec-search,2014-06-27T21:51:01Z,CONTRIBUTOR,True,Add licenses,"Addresses https://bugzilla.mozilla.org/show_bug.cgi?id=1031534, License fragment headers throughout
",2014-06-27T21:22:43Z,https://api.github.com/repos/mozilla/fennec-search/pulls/12,10.0,4.0,6.0,2014-06-27T21:51:01Z,0e18cba156e567e3cb51a03422a17c9f66034a1b,0e18cba156e567e3cb51a03422a17c9f66034a1b,Adding header to card_background.xml,Stand-alone version of the search activity that is built with Firefox for Android.,Java
182,5235,5235,EricEdens,fennec-search,2014-06-27T22:24:07Z,CONTRIBUTOR,True,Don't use 'm' prefix on member vars.,,2014-06-27T22:25:24Z,https://api.github.com/repos/mozilla/fennec-search/pulls/13,262.0,131.0,131.0,2014-06-27T22:24:07Z,8af4749d8d7023a7504879145a21bf5121a5d7b1,8af4749d8d7023a7504879145a21bf5121a5d7b1,Don't use 'm' prefix on member vars.,Stand-alone version of the search activity that is built with Firefox for Android.,Java
183,5236,5236,EricEdens,fennec-search,2014-06-28T01:07:35Z,CONTRIBUTOR,True,Don't use 'm' prefix on member vars.,,2014-06-27T22:25:24Z,https://api.github.com/repos/mozilla/fennec-search/pulls/13,128.0,67.0,61.0,2014-06-28T01:07:35Z,76339f34d8d1f4533e4cedc01cbcc14c7236d4b9,76339f34d8d1f4533e4cedc01cbcc14c7236d4b9,Include style feedback from https://bugzilla.mozilla.org/show_bug.cgi?id=1031565,Stand-alone version of the search activity that is built with Firefox for Android.,Java
184,5232,5232,EricEdens,fennec-search,2014-07-02T21:27:52Z,CONTRIBUTOR,True,Bug 1033686 - Pre-search and post-search are visible at the same time ,"Much of the changes are renaming; the substantial changes are:
-     MainActivity.java
-     MainActivityTest.java
",2014-07-07T18:07:32Z,https://api.github.com/repos/mozilla/fennec-search/pulls/17,63.0,30.0,33.0,2014-07-02T21:27:52Z,4a9ed14c897b0a4016c367dc591da8f921ddbf8e,4a9ed14c897b0a4016c367dc591da8f921ddbf8e,Rename,Stand-alone version of the search activity that is built with Firefox for Android.,Java
185,5233,5233,EricEdens,fennec-search,2014-07-02T21:28:45Z,CONTRIBUTOR,True,Bug 1033686 - Pre-search and post-search are visible at the same time ,"Much of the changes are renaming; the substantial changes are:
-     MainActivity.java
-     MainActivityTest.java
",2014-07-07T18:07:32Z,https://api.github.com/repos/mozilla/fennec-search/pulls/17,114.0,42.0,72.0,2014-07-02T21:28:45Z,e295d8a92a153d3672094550bad173d96da8b387,e295d8a92a153d3672094550bad173d96da8b387,Fixes,Stand-alone version of the search activity that is built with Firefox for Android.,Java
207,1698,1698,EricRahm,areweslimyet-benchtester,2014-11-14T20:10:50Z,CONTRIBUTOR,True,Add mozmill-2.0 support to MozBenchtester,"This is based on the previous work of @Nephyrin. mozmill-2.0 lets us remove a fair amount of hackery related to jsbridge and profile cleanup.
",2014-11-14T20:22:49Z,https://api.github.com/repos/mozilla/areweslimyet-benchtester/pulls/1,86.0,23.0,63.0,2014-11-14T20:10:50Z,c47f250a38a9e387af98ecc651bb355dbeda05b0,c47f250a38a9e387af98ecc651bb355dbeda05b0,"Add mozmill-2.0 support to MozBenchtester

This is based on the previous work of @Nephyrin. mozmill-2.0 lets us remove a fair amount of hackery related to jsbridge and profile cleanup.",Python framework for building and running tests on firefox changesets,Python
208,3955,3955,EricRahm,mozdownload,2015-12-08T17:59:05Z,CONTRIBUTOR,True,Use webqa-ci in test_optional_authentication (#348),"@davehunt This seems to fix the failure. I'm not 100% sure it's testing what we used to test (I'm not a 100% sure what used to test either...)
",2015-12-08T18:00:35Z,https://api.github.com/repos/mozilla/mozdownload/pulls/349,4.0,2.0,2.0,2015-12-08T17:59:05Z,be2227543fba2cbd94fc0dc3d10f1023296648b7,be2227543fba2cbd94fc0dc3d10f1023296648b7,Use webqa-ci in test_optional_authentication (#348),Easy to use download tool and API for different types of Firefox and Thunderbird builds,Python
209,1311,1311,ErvisTusha,minion,2013-02-02T19:47:31Z,CONTRIBUTOR,True,some code fix,,2013-02-02T19:49:12Z,https://api.github.com/repos/mozilla/minion/pulls/1,4.0,2.0,2.0,2013-02-02T19:47:31Z,49024b1b5d73b5f7cc4ff91ccc9cdc0f9e3aae58,49024b1b5d73b5f7cc4ff91ccc9cdc0f9e3aae58,some code fix,Minion,
210,1513,1513,FelixHeal,infosec.mozilla.org,2020-07-23T22:04:49Z,CONTRIBUTOR,True,Updating key_management link,key_management.md is broken linking to https://infosec.mozilla.org/infosec.mozilla.org/guidelines/key_management.html.,2020-07-23T22:05:00Z,https://api.github.com/repos/mozilla/infosec.mozilla.org/pulls/136,2.0,1.0,1.0,2020-07-23T22:04:49Z,7562e79274f7343f7adda342b7c6fe010c3f8965,7562e79274f7343f7adda342b7c6fe010c3f8965,"Updating key_management link

key_management.md is broken linking to https://infosec.mozilla.org/infosec.mozilla.org/guidelines/key_management.html.","Guidelines, principles published on https://infosec.mozilla.org",JavaScript
211,5902,5902,Flimm,django-csp,2017-04-05T08:18:17Z,CONTRIBUTOR,True,Add support for Django 1.11 and Python 3.6,"Django 1.11 has been released, so it's time to support it!",2017-04-05T08:40:46Z,https://api.github.com/repos/mozilla/django-csp/pulls/87,42.0,41.0,1.0,2017-04-05T08:18:17Z,3a0ad0396d82764c5c2ffdef5ab1cb745b95b8d7,3a0ad0396d82764c5c2ffdef5ab1cb745b95b8d7,Add support for Django 1.11 and Python 3.6,Content Security Policy for Django.,Python
212,6632,6632,FrancescoSTL,all-aboard,2016-06-03T18:21:25Z,CONTRIBUTOR,True,Issue 14 - Utility 1 - Add search opening functionality to index.js,"This PR adds the switch case for opening search, as well as the function needed to open the search menu.

Issue ref: https://github.com/mozilla/all-aboard/issues/14
",2016-06-03T18:23:30Z,https://api.github.com/repos/mozilla/all-aboard/pulls/24,22.0,22.0,0.0,2016-06-03T18:21:25Z,8f42d80d7ab401b7faef00780dad58cfb8a62893,8f42d80d7ab401b7faef00780dad58cfb8a62893,Issue 14 - Add search opening to index.js for utility 1,Mozilla Firefox Desktop Onboarding Add-On,JavaScript
213,6631,6631,FrancescoSTL,all-aboard,2016-06-06T18:42:32Z,CONTRIBUTOR,True,Issue 15 - Utility 2 - Add private browsing highlighter functionality to index.js,"This PR adds the switch case for highlighting the private browsing button, as well as the function needed to open the main menu.

Issue ref: https://github.com/mozilla/all-aboard/issues/15
",2016-06-03T21:32:36Z,https://api.github.com/repos/mozilla/all-aboard/pulls/25,19.0,19.0,0.0,2016-06-06T18:42:32Z,090f5386bf00516ce930f604db80bbde2eb8f4f0,090f5386bf00516ce930f604db80bbde2eb8f4f0,Issue 15 - Utility 2 - Add private browsing highlighter functionality to index.js,Mozilla Firefox Desktop Onboarding Add-On,JavaScript
214,6630,6630,FrancescoSTL,all-aboard,2016-06-06T19:12:34Z,CONTRIBUTOR,True,Issue 16 - Utility 3 - Add theme clicking-preview functionality,"This PR adds the switch case for the theme button clicks, as well as the function needed to change the user's theme.

Issue ref: #16 
",2016-06-03T21:46:13Z,https://api.github.com/repos/mozilla/all-aboard/pulls/26,76.0,46.0,30.0,2016-06-06T19:12:34Z,7931aa929e1d3b8de69bd5890f9fdb556627d1b5,7931aa929e1d3b8de69bd5890f9fdb556627d1b5,Add functionality for clicking on themes.,Mozilla Firefox Desktop Onboarding Add-On,JavaScript
215,6627,6627,FrancescoSTL,all-aboard,2016-06-06T20:01:35Z,CONTRIBUTOR,True,Issue 17 - Utility 4 - Add awesomebar highlighting,"This PR adds the switch case for the 'try it now' button on the awesome-bar utility sidebar 4.

Issue ref: #17 
",2016-06-06T20:03:17Z,https://api.github.com/repos/mozilla/all-aboard/pulls/34,5.0,4.0,1.0,2016-06-06T20:01:35Z,86665540f654bfa9c1546702de431d11c0aa67f6,86665540f654bfa9c1546702de431d11c0aa67f6,Add utility sidebar 4.,Mozilla Firefox Desktop Onboarding Add-On,JavaScript
216,6626,6626,FrancescoSTL,all-aboard,2016-06-06T21:53:55Z,CONTRIBUTOR,True,Issue 18 - Utility 5 - Implement mobile buttons,"This PR adds the html buttons for utility sidebar 5- mobile.

Issue ref: #18 
",2016-06-06T21:55:54Z,https://api.github.com/repos/mozilla/all-aboard/pulls/35,12.0,11.0,1.0,2016-06-06T21:53:55Z,57d1f58d940d45f525dbfb7ca4c199451d669103,57d1f58d940d45f525dbfb7ca4c199451d669103,Issue 18 - Utility sidebar 5 - Implement mobile buttons,Mozilla Firefox Desktop Onboarding Add-On,JavaScript
217,6628,6628,FrancescoSTL,all-aboard,2016-06-06T22:42:03Z,CONTRIBUTOR,True,Issue 16 - Utility 3 - Add tokens in js,"This PR is a branch of https://github.com/mozilla/all-aboard/pull/26 which adds tokens to the sidebar in `content3.js`.

Issue ref: #16 
",2016-06-03T21:51:44Z,https://api.github.com/repos/mozilla/all-aboard/pulls/27,14.0,11.0,3.0,2016-06-06T22:42:03Z,44e3a772d70e43328171ffe2916ba3ba28713a13,44e3a772d70e43328171ffe2916ba3ba28713a13,Rebase in progrests.,Mozilla Firefox Desktop Onboarding Add-On,JavaScript
218,6624,6624,FrancescoSTL,all-aboard,2016-06-07T16:27:51Z,CONTRIBUTOR,True,Fix captialization - Issue 17 - Utility sidebar 4,"Emits are case sensitive and I forgot to change the case of the emit from front-end js.

Issue ref: #34 
",2016-06-07T16:30:02Z,https://api.github.com/repos/mozilla/all-aboard/pulls/37,2.0,1.0,1.0,2016-06-07T16:27:51Z,f20e72750c492942c6c2d2dd35abe33f14ad17d8,f20e72750c492942c6c2d2dd35abe33f14ad17d8,Change captialization.,Mozilla Firefox Desktop Onboarding Add-On,JavaScript
219,6629,6629,FrancescoSTL,all-aboard,2016-06-07T16:34:54Z,CONTRIBUTOR,True,Issue 16 - Utility 3 - Add tokens in js,"This PR is a branch of https://github.com/mozilla/all-aboard/pull/26 which adds tokens to the sidebar in `content3.js`.

Issue ref: #16 
",2016-06-03T21:51:44Z,https://api.github.com/repos/mozilla/all-aboard/pulls/27,7.0,3.0,4.0,2016-06-07T16:34:54Z,3837aa626fbca0963c88b50744a9277706d20dc0,3837aa626fbca0963c88b50744a9277706d20dc0,Add tokens to utility Add tokens to utility 33,Mozilla Firefox Desktop Onboarding Add-On,JavaScript
220,6606,6606,FrancescoSTL,all-aboard,2016-06-08T23:40:57Z,CONTRIBUTOR,True,Issue 57 add GitHub link,"Adding github link to addon:
<img width=""1133"" alt=""screen shot 2016-06-15 at 10 23 57 am"" src=""https://cloud.githubusercontent.com/assets/9794516/16075620/9007c00a-32e7-11e6-906f-64342d1bb834.png"">

Issue ref: #57 
",2016-06-15T09:54:52Z,https://api.github.com/repos/mozilla/all-aboard/pulls/72,1.0,1.0,0.0,2016-06-08T23:40:57Z,70c00829f195a70a5e23fc2afe60744d0e5a73ab,70c00829f195a70a5e23fc2afe60744d0e5a73ab,Issue 57 add GitHub link.,Mozilla Firefox Desktop Onboarding Add-On,JavaScript
222,6619,6619,FrancescoSTL,all-aboard,2016-06-15T13:57:55Z,CONTRIBUTOR,True,Issue 38 user data import sidebar,"This is a big one. The first iteration of our auto-import preview for users to see some of the bookmark/history data they've imported. For now, the ""reset import"" button is non-functional, as we will need the platform team to build that out before we are able to make it work.

r? @schalkneethling 
",2016-06-09T23:52:09Z,https://api.github.com/repos/mozilla/all-aboard/pulls/44,6.0,3.0,3.0,2016-06-15T13:57:55Z,d8e0d27a5c8d00cd83ddc383882c17b3d94676d5,d8e0d27a5c8d00cd83ddc383882c17b3d94676d5,Change tabs to spaces in show_data.js,Mozilla Firefox Desktop Onboarding Add-On,JavaScript
270,1265,1265,J0WI,mozhacks-2013,2014-05-30T12:24:19Z,CONTRIBUTOR,True,Improoved HSTS support,"Bug 946697
Bug 946705
Updated links to https
Fixed mixed content issue
",2014-05-30T12:35:12Z,https://api.github.com/repos/mozilla/mozhacks-2013/pulls/35,7.0,4.0,3.0,2014-05-30T12:24:19Z,af89a0bf9b2990b622027548183cc92adcfb36a4,af89a0bf9b2990b622027548183cc92adcfb36a4,"Update header.php

Bug 946705
Bug 946697 (site is https only, so it doesn't matter.)
Fixed mixed content issue on old IE
Updated external Links to force https",The old/classic hacks.mozilla.org WordPress theme. New theme at https://github.com/potch/hax,PHP
271,1266,1266,J0WI,mozhacks-2013,2014-05-30T12:25:41Z,CONTRIBUTOR,True,Improoved HSTS support,"Bug 946697
Bug 946705
Updated links to https
Fixed mixed content issue
",2014-05-30T12:35:12Z,https://api.github.com/repos/mozilla/mozhacks-2013/pulls/35,8.0,4.0,4.0,2014-05-30T12:25:41Z,3175c1bebb957a232fb7c5e6d9ecc6be583e4d2d,3175c1bebb957a232fb7c5e6d9ecc6be583e4d2d,Updated Links to https,The old/classic hacks.mozilla.org WordPress theme. New theme at https://github.com/potch/hax,PHP
272,1369,1369,J0WI,fxoss,2014-05-30T12:47:11Z,CONTRIBUTOR,True,Updated links to https,,2014-05-30T12:56:07Z,https://api.github.com/repos/mozilla/fxoss/pulls/122,4.0,2.0,2.0,2014-05-30T12:47:11Z,7a758c4f023d63567721816925a5ce07df7d29d3,7a758c4f023d63567721816925a5ce07df7d29d3,"Update base.html

Update links to https",The code for mobilepartners.mozilla.org,JavaScript
273,1370,1370,J0WI,fxoss,2014-05-30T12:54:02Z,CONTRIBUTOR,True,Updated links to https,,2014-05-30T12:56:07Z,https://api.github.com/repos/mozilla/fxoss/pulls/122,2.0,1.0,1.0,2014-05-30T12:54:02Z,b5492aed3a9227b2a82e0aced231e7747b45d9e2,b5492aed3a9227b2a82e0aced231e7747b45d9e2,"Update account_signup.html

Update links to https",The code for mobilepartners.mozilla.org,JavaScript
